Id,Lot Frontage,Lot Area,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Qual,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Fireplace Qu,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,SalePrice,TotalBathroom,isNew,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_None,MS Zoning_FV,MS Zoning_RM,Neighborhood_Blmngtn,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Exterior 1st_AsbShng,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_BrkFace,Exterior 2nd_HdBoard,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_Wd Shng,Foundation_BrkTil,Foundation_PConc,Foundation_Slab,MS SubClass_20,MS SubClass_30,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_80,MS SubClass_85,MS SubClass_120,MS SubClass_160,MS SubClass_190
230,69.05520046484602,20062,7,2001,0.0,1,2.0,3,1092.0,0.0,328.0,0,1483,1,1,3,2,690.0,496,0,0,0,0,0,0,4,270000,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1295,81.0,7308,5,1950,0.0,-1,0.0,0,360.0,0.0,576.0,0,1740,2,1,4,1,225.0,0,0,236,0,0,0,0,6,122250,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
638,70.0,8750,5,1955,0.0,0,0.0,0,172.0,483.0,727.0,0,1382,3,1,0,1,350.0,280,0,0,0,0,0,0,7,153000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2278,70.0,8402,5,2007,0.0,0,2.0,0,206.0,0.0,914.0,0,1120,3,1,0,0,0.0,0,30,0,0,0,0,0,12,147000,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2202,63.0,4000,8,1995,0.0,0,2.0,0,246.0,0.0,285.0,0,1098,2,1,4,1,216.0,0,0,0,0,0,0,0,6,148500,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2833,32.0,3363,5,2004,117.0,0,2.0,0,0.0,0.0,976.0,0,1708,3,1,0,1,380.0,0,40,0,0,0,0,0,4,130000,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1707,94.0,13615,5,2006,510.0,0,4.0,3,0.0,0.0,1802.0,0,1802,3,1,4,3,843.0,158,105,0,0,0,0,0,6,372000,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2428,43.0,3013,5,2005,145.0,0,2.0,3,16.0,0.0,1346.0,0,1506,2,1,4,3,440.0,142,20,0,0,0,0,0,4,213490,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
242,44.0,17485,5,2010,96.0,0,2.0,3,1346.0,0.0,162.0,0,1508,1,1,3,2,572.0,0,0,0,0,0,0,0,1,308030,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1564,69.05520046484602,23730,5,1997,668.0,0,4.0,1,700.0,0.0,1140.0,0,2032,3,1,0,3,786.0,0,46,192,0,0,0,0,9,300000,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2613,79.0,8910,6,1959,0.0,0,0.0,1,655.0,0.0,0.0,0,1194,3,1,2,3,539.0,0,0,192,0,0,0,0,7,159500,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2832,24.0,2522,5,2004,50.0,0,2.0,0,0.0,0.0,970.0,0,1709,3,1,0,1,380.0,0,40,0,0,0,0,0,4,137500,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2459,73.0,8688,5,2005,228.0,0,2.0,2,0.0,0.0,1616.0,0,1616,3,1,0,2,834.0,208,59,0,0,0,0,0,4,232000,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1360,69.05520046484602,6291,6,1950,0.0,1,0.0,0,0.0,0.0,768.0,0,768,1,1,0,1,440.0,0,0,84,0,0,0,0,7,93850,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2723,69.05520046484602,17529,5,1950,65.0,0,0.0,0,0.0,0.0,872.0,0,872,2,1,4,1,322.0,0,0,116,0,0,0,0,4,105000,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1350,60.0,6324,6,1950,0.0,0,0.0,0,0.0,0.0,520.0,0,520,1,1,0,1,240.0,49,0,87,0,0,0,0,5,68500,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
136,80.0,11600,5,1960,361.0,0,0.0,0,443.0,0.0,662.0,0,2274,5,2,0,1,480.0,0,0,0,0,0,0,0,1,154300,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,50.0,7288,7,2003,0.0,1,0.0,0,0.0,0.0,936.0,0,1601,3,1,0,0,0.0,0,0,0,176,0,0,0,9,129850,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1993,35.0,4571,7,1950,0.0,0,0.0,0,168.0,0.0,448.0,0,1232,3,1,0,1,480.0,280,0,143,0,0,0,0,6,114000,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
367,63.0,17423,5,2009,748.0,0,4.0,0,1904.0,0.0,312.0,0,2234,1,1,4,3,1166.0,0,60,0,0,0,0,0,7,501837,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1309,100.0,12665,8,1950,0.0,0,0.0,1,0.0,0.0,876.0,0,1416,4,1,4,1,720.0,418,0,194,0,0,0,0,6,153900,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
402,60.0,9000,7,2006,0.0,1,0.0,0,240.0,0.0,624.0,0,864,3,1,0,1,576.0,200,0,0,0,0,0,0,7,130000,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1592,32.0,4500,5,1997,197.0,0,4.0,0,864.0,0.0,325.0,0,1189,2,1,0,2,392.0,0,122,0,0,0,0,0,4,160500,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2409,48.0,6373,5,2006,572.0,0,4.0,0,415.0,0.0,1251.0,0,1666,2,1,4,2,575.0,228,75,0,0,0,0,0,6,310090,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
539,67.0,10083,5,2003,0.0,0,2.0,0,833.0,0.0,343.0,0,1200,2,1,0,2,555.0,0,41,0,0,0,0,0,8,184900,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1940,70.0,13300,7,2000,0.0,0,2.0,0,377.0,0.0,551.0,0,928,2,1,0,1,252.0,261,0,156,0,0,0,0,6,132000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
588,80.0,9600,5,1969,128.0,0,2.0,1,553.0,147.0,588.0,0,1336,3,1,2,2,502.0,312,11,0,0,0,0,650,8,163000,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96,30.0,3215,5,2004,120.0,0,2.0,2,280.0,0.0,320.0,0,1200,2,1,0,2,480.0,0,172,0,0,0,0,0,4,155000,3.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1187,69.05520046484602,11104,6,1969,0.0,0,0.0,2,828.0,0.0,599.0,0,1427,4,1,0,2,516.0,0,0,0,0,216,0,0,5,183000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2154,69.05520046484602,15295,5,2002,254.0,0,2.0,1,762.0,0.0,98.0,0,1992,3,1,3,2,608.0,225,32,0,0,0,0,0,6,211000,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
550,70.0,9109,5,1994,0.0,0,2.0,0,36.0,596.0,122.0,0,1540,3,1,0,2,495.0,140,32,0,0,0,0,0,10,184000,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
811,64.0,7018,5,1979,0.0,0,-0.5,0,0.0,0.0,0.0,0,1535,4,2,0,1,400.0,0,0,0,0,0,0,0,6,118858,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
124,69.05520046484602,14112,7,1964,86.0,0,0.0,2,1014.0,0.0,138.0,0,1152,3,1,4,2,484.0,227,0,0,0,0,0,0,4,180500,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1836,80.0,3523,5,2007,30.0,0,2.0,0,60.0,0.0,1081.0,0,1151,2,1,0,3,484.0,0,60,0,0,0,0,0,2,166000,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
779,88.0,15312,5,1960,54.0,0,0.0,2,588.0,0.0,550.0,0,1138,3,1,3,2,480.0,0,0,0,0,140,0,0,3,148000,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1886,74.0,7450,5,1956,0.0,0,0.0,0,438.0,206.0,250.0,0,1074,2,1,4,1,396.0,0,72,0,0,0,0,0,1,124000,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1724,60.0,7313,5,2005,246.0,0,4.0,0,1153.0,0.0,408.0,0,1561,2,1,4,3,556.0,203,47,0,0,0,0,0,8,277500,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2450,83.0,10019,5,1995,397.0,0,2.0,0,527.0,0.0,815.0,0,2726,4,1,5,2,725.0,307,169,168,0,0,0,0,6,350000,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1013,53.0,15401,5,2004,296.0,0,4.0,3,1337.0,0.0,547.0,0,1884,2,1,4,3,670.0,214,76,0,0,0,0,0,9,387000,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2084,58.0,9098,7,2002,0.0,0,0.0,1,348.0,0.0,180.0,0,605,2,1,0,0,0.0,0,0,144,0,0,0,0,7,86000,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1184,103.0,16280,9,2007,0.0,2,2.0,1,1044.0,382.0,0.0,0,1671,3,1,4,2,550.0,280,90,0,0,0,0,0,5,290000,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
728,72.0,9392,3,1950,0.0,-1,-0.25,0,0.0,0.0,245.0,0,797,2,1,0,0,0.0,0,36,94,0,0,0,0,9,44000,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
950,71.0,12209,5,2002,0.0,0,4.0,0,690.0,0.0,114.0,0,1961,3,1,3,3,560.0,125,192,0,0,0,0,0,6,215000,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2524,79.0,13110,6,1972,144.0,0,2.0,0,962.0,0.0,191.0,0,1193,2,1,0,3,501.0,140,153,0,0,0,0,0,7,146500,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2513,69.05520046484602,2651,5,2000,0.0,0,2.0,0,641.0,0.0,32.0,0,1382,3,1,0,1,490.0,153,50,0,0,0,0,0,4,165000,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2028,60.0,8520,7,1950,0.0,1,0.0,0,168.0,546.0,0.0,0,2526,5,1,4,1,216.0,88,15,0,0,0,0,0,8,136000,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2309,69.05520046484602,39384,6,1957,902.0,0,2.0,3,1110.0,0.0,595.0,0,1390,1,1,4,1,550.0,0,189,0,0,0,0,0,10,252000,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,36.0,2628,5,2003,106.0,0,2.0,0,0.0,0.0,764.0,0,1626,2,1,0,2,474.0,0,27,0,0,0,0,0,6,175500,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
699,57.0,6406,6,1950,0.0,0,0.0,0,421.0,0.0,269.0,0,1558,3,1,4,1,400.0,0,36,0,0,182,0,0,10,150000,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1881,69.05520046484602,12342,5,1978,0.0,0,0.0,0,0.0,0.0,978.0,0,1422,3,1,3,2,286.0,0,0,36,0,0,0,600,8,139900,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1345,52.0,6240,7,1992,0.0,0,0.0,0,0.0,0.0,1078.0,0,1573,3,1,4,1,360.0,0,0,0,0,0,0,0,6,162900,2.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
166,87.0,10000,6,1962,261.0,0,0.0,0,0.0,0.0,1116.0,0,1116,3,1,0,1,440.0,0,0,0,0,385,0,0,2,160000,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
781,69.05520046484602,9000,2,1950,0.0,0,-0.5,0,0.0,0.0,0.0,0,660,2,1,0,0,0.0,0,0,100,0,0,0,0,6,63900,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
379,80.0,11088,5,1998,144.0,0,0.0,0,832.0,0.0,308.0,0,1707,3,1,3,3,479.0,0,0,0,0,0,0,0,5,184000,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2818,134.0,17755,4,1959,132.0,0,0.0,0,176.0,0.0,1290.0,0,1466,3,1,4,3,528.0,0,140,0,0,100,0,0,11,149900,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1168,69.05520046484602,4765,5,2000,260.0,0,2.0,2,1027.0,0.0,587.0,0,1638,2,1,3,3,495.0,230,68,0,0,0,0,0,7,300000,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1396,69.05520046484602,10532,3,1960,275.0,0,0.0,1,988.0,0.0,0.0,0,1721,3,1,3,1,626.0,50,84,0,0,0,0,0,12,145000,3.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
838,65.0,15426,5,1997,0.0,0,2.0,0,821.0,0.0,107.0,0,1764,3,1,0,2,470.0,276,99,0,0,0,0,0,8,231500,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1492,63.0,13907,6,1969,0.0,0,0.0,0,290.0,0.0,706.0,0,996,3,1,4,0,0.0,144,0,0,0,0,0,0,7,108000,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
637,70.0,8750,5,1956,0.0,0,0.0,0,435.0,202.0,565.0,0,1202,3,1,0,2,304.0,0,35,120,0,0,0,0,11,120000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1826,69.05520046484602,9945,5,1961,57.0,0,0.0,0,827.0,0.0,161.0,0,988,3,1,0,1,572.0,0,0,0,0,0,0,0,10,128500,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
173,56.0,8960,6,1950,0.0,0,0.0,0,0.0,0.0,1008.0,0,1028,2,1,4,1,360.0,0,0,130,0,0,0,0,3,115000,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
715,50.0,3500,7,1950,0.0,0,0.0,0,312.0,0.0,408.0,0,1284,2,1,0,1,240.0,0,35,0,0,0,0,0,4,110000,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1183,69.05520046484602,24572,3,1977,1050.0,1,2.0,0,410.0,0.0,584.0,0,2944,3,1,4,2,864.0,140,70,16,0,0,0,0,6,150000,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2433,74.0,9056,5,2004,0.0,0,4.0,2,0.0,0.0,707.0,0,1414,3,1,4,3,403.0,100,35,0,0,0,0,0,10,178000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2866,70.0,12320,7,1990,0.0,0,0.0,0,0.0,0.0,637.0,0,1609,3,1,4,1,579.0,0,0,0,0,104,0,0,5,199500,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2311,60.0,8238,5,1998,0.0,0,0.0,0,700.0,0.0,113.0,0,1525,3,1,3,3,400.0,421,72,0,0,0,0,0,5,183500,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
